user_id,date,amount,type,category,subcategory,payment_method,description,balance_after
25,2025-12-10,124195.48,expense,Food,,debit,Pembayaran restoran,-20501210.94
29,2025-04-18,499337.62,expense,Bills,air,e-wallet,Pembayaran air,8785686.89
43,2025-02-25,142167.87,expense,food,,e-wallet,Pembayaran warung,5659059.88
26,2025-03-10,29710.16,expense,Food,minimarket,e-wallet,Pembayaran minimarket,4790002.1
46,2025-11-16,1086975.65,expense,SHOPPING,peralatan rumah,debit,Pembayaran peralatan rumah,6368256.17
15,2025-12-14,61631.64,expense,Food,restoran,debit,Pembayaran restoran,-7344435.92
32,2025-09-09,170414.22,expense,Food,restoran,debit,Pembayaran restoran,-42071799.12
39,2025-06-04,47656.07,expense,Transport,servis,e-wallet,Pembayaran servis,-1861366.41
42,2025-04-21,88087.21,expense,Food,kopi,debit,Pembayaran kopi,-12450355.89
15,2025-12-30,288577.09,expense,Entertainment,netflix,cash,Pembayaran netflix,-10348318.81
22,2025-07-23,80014.09,expense,Food,go-food,e-wallet,Pembayaran go-food,-14055641.17
8,2025-02-04,33271.45,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-2337738.33
16,2025-06-17,22061.36,expense,Food,restoran,cash,Pembayaran restoran,18851851.74
8,2025-09-10,97611.66,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,535754.14
27,2025-08-10,190340.01,expense,Transport,servis,e-wallet,Pembayaran servis,-25866732.37
34,2025-06-05,588589.61,expense,Bills,listrik,debit,,-8406704.75
50,2025-07-17,165914.1,expense,Food,warung,debit,Pembayaran warung,-42622466.01
32,2025-09-22,84521.52,expense,Food,,debit,Pembayaran go-food,-44861700.33
12,2025-07-18,76554.46,expense,Food,minimarket,e-wallet,Pembayaran minimarket,5554272.84
37,2025-06-14,347866.47,expense,SHOPPING,skincare,cash,Pembayaran skincare,9869697.81
44,2025-07-20,224675.52,expense,,ojek online,cash,Pembayaran ojek online,-7514589.33
12,2025-10-31,73180.84,expense,Transport,parkir,e-wallet,Pembayaran parkir,11666165.9
2,2025-11-02,358844.22,expense,Food,kopi,cash,Pembayaran kopi,41188557.07
15,2025-11-04,19830.21,expense,others,lain-lain,debit,,-13063612.15
27,2025-09-21,119594.2,expense,food,go-food,cash,Pembayaran go-food,-28914338.44
26,2025-09-23,59872.73,expense,Transport,parkir,cash,Pembayaran parkir,14794243.94
31,2025-05-16,246920.61,expense,Bills,listrik,cash,Pembayaran listrik,-11275311.99
5,2025-08-05,17641.48,expense,Others,biaya admin,e-wallet,,27608198.07
46,2025-07-01,240468.87,expense,Food,kopi,e-wallet,Pembayaran kopi,-39421502.29
35,2025-12-08,38619.37,expense,Transport,bensin,E-WALLET,Pembayaran bensin,9356728.37
17,2025-12-08,142499.84,expense,Food,,cash,Pembayaran kopi,-18140090.42
21,2025-03-10,187002.61,expense,Food,minimarket,e-wallet,Pembayaran minimarket,13016280.87
40,2025-10-29,187212.96,expense,Entertainment,,e-wallet,Pembayaran konser,-33628048.24
36,2025-09-08,144757.0,expense,FOOD,kopi,e-wallet,Pembayaran kopi,10779787.08
35,2025-12-27,50985.82,expense,Food,warung,debit,Pembayaran warung,8252569.62
34,2025-08-08,19201.39,expense,Food,warung,e-wallet,Pembayaran warung,-7995698.47
50,2025-06-24,268827.8,expense,Food,warung,CASH,Pembayaran warung,-42019624.97
15,2025-10-24,132921.53,expense,Food,kopi,e-wallet,Pembayaran kopi,-18501094.79
32,2025-02-05,190595.86,expense,Food,warung,debit,Pembayaran warung,-5282154.92
17,2025-01-23,182432.91,expense,Entertainment,spotify,e-wallet,,-6727921.51
1,2025-10-10,68030.6,expense,food,kopi,cash,Pembayaran kopi,33221048.65
37,2025-03-22,125847.22,expense,Transport,ojek online,cash,,-8019648.71
32,2025-09-23,100373.25,expense,Transport,ojek online,cash,Pembayaran ojek online,-44962073.58
23,2025-12-18,406601.87,expense,shopping,elektronik,cash,Pembayaran elektronik,12306204.81
50,2025-03-15,103299.93,expense,others,,cash,Pembayaran sedekah,-6151932.96
30,2025-09-16,33550.27,expense,Transport,bensin,E-WALLET,,-8963055.22
20,2025-01-17,279000.76,expense,Bills,pulsa,cash,Pembayaran pulsa,-283213.32
39,2025-10-11,90363.23,expense,Food,restoran,debit,Pembayaran restoran,-8940531.49
48,2025-07-06,183037.18,expense,food,,debit,Pembayaran minimarket,-28579669.72
27,2025-03-25,102349.46,expense,Others,hadiah,debit,Pembayaran hadiah,-4075252.41
17,2025-03-14,242648.57,expense,,kopi,debit,Pembayaran kopi,-12191203.88
49,2025-06-13,48918.86,expense,Transport,parkir,debit,Pembayaran parkir,32481308.16
22,2025-09-27,60941.19,expense,Transport,BENSIN,debit,Pembayaran bensin,-4977257.13
37,2025-04-07,207553.21,expense,Food,kopi,cash,Pembayaran kopi,10010101.44
24,2025-07-10,276303.43,expense,Shopping,,e-wallet,Pembayaran skincare,-5698958.93
2,2025-05-29,705794.87,expense,Bills,asuransi,debit,Pembayaran asuransi,21626784.31
20,2025-09-26,52343.98,expense,Food,,cash,Pembayaran go-food,-24008614.15
12,2025-12-19,226678.38,expense,Shopping,skincare,debit,Pembayaran skincare,13027850.76
50,2025-01-06,158250.28,expense,Food,go-food,cash,,2206172.9
36,2025-02-15,401528.17,expense,SHOPPING,elektronik,cash,Pembayaran elektronik,373510.42
1,2025-11-16,353179.63,expense,Food,kopi,debit,Pembayaran kopi,20782671.92
37,2025-04-25,22523.27,expense,Others,sedekah,e-wallet,Pembayaran sedekah,6706469.9
13,2025-07-28,122576.25,expense,Shopping,hobi,cash,Pembayaran hobi,-6269710.69
9,2025-07-13,98662.11,expense,Food,restoran,e-wallet,Pembayaran restoran,-7902501.23
43,2025-06-04,884261.7,expense,Bills,listrik,e-wallet,Pembayaran listrik,-2956822.01
38,2025-11-13,53443.76,expense,Food,minimarket,debit,Pembayaran minimarket,16667510.54
40,2025-03-27,1921910.16,expense,Bills,pulsa,e-wallet,Pembayaran pulsa,-6314953.31
45,2025-01-10,68511.38,expense,Transport,ojek online,debit,Pembayaran ojek online,9352142.79
15,2025-02-12,73139.46,expense,Food,restoran,debit,Pembayaran restoran,-5290685.78
40,2025-08-16,251873.37,expense,Transport,servis,cash,Pembayaran servis,-42613308.83
44,2025-01-08,130677.71,expense,Food,RESTORAN,cash,Pembayaran restoran,1756246.28
5,2025-10-02,182262.85,expense,,peralatan rumah,e-wallet,Pembayaran peralatan rumah,28259550.69
9,2025-02-13,24040.61,expense,Transport,ojek online,debit,Pembayaran ojek online,466958.85
40,2025-04-20,88869.71,expense,Food,restoran,debit,Pembayaran restoran,-12710641.01
13,2025-07-12,109719.44,expense,Food,warung,debit,Pembayaran warung,-11843070.5
39,2025-12-10,98443.0,expense,Entertainment,spotify,cash,Pembayaran spotify,-12500624.16
3,2025-06-29,134643.84,expense,Transport,bensin,e-wallet,Pembayaran bensin,2490212.49
21,2025-07-25,1068574.56,expense,,pakaian,e-wallet,Pembayaran pakaian,-13371956.81
3,2025-07-28,58922.18,expense,Transport,parkir,e-wallet,Pembayaran parkir,-3048679.01
31,2025-07-18,801898.42,expense,Bills,air,debit,,-17317488.06
47,2025-01-25,63125.86,expense,Transport,bensin,e-wallet,Pembayaran bensin,4118155.33
9,2025-03-18,85001.1,expense,Food,,e-wallet,Pembayaran go-food,-2427900.03
45,2025-10-01,60650.93,expense,Food,minimarket,debit,Pembayaran minimarket,21769734.92
17,2025-07-20,156684.28,expense,Entertainment,spotify,cash,Pembayaran spotify,-4512298.6
2,2025-02-15,299321.46,expense,Shopping,pakaian,debit,Pembayaran pakaian,4858288.68
12,2025-04-02,120087.03,expense,Food,kopi,e-wallet,,3693471.95
19,2025-06-14,69058.91,expense,Transport,bensin,e-wallet,Pembayaran bensin,-2049259.53
26,2025-05-31,24116.18,expense,Transport,bensin,debit,Pembayaran bensin,11961510.3
30,2025-04-23,63438.67,expense,Food,go-food,debit,Pembayaran go-food,-4400655.47
22,2025-03-04,29477.95,expense,Transport,parkir,cash,Pembayaran parkir,-2576865.5
28,2025-08-31,63521.55,expense,Transport,,cash,Pembayaran tol,10792168.89
6,2025-02-14,0.01,expense,Others,hadiah,cash,Pembayaran hadiah,-1743614.26
20,2025-08-30,362463.42,expense,Food,go-food,cash,Pembayaran go-food,-23708612.83
9,2025-07-19,13829.93,expense,Others,lain-lain,e-wallet,Pembayaran lain-lain,-8565518.04
46,2025-05-17,276516.6,expense,Food,kopi,e-wallet,Pembayaran kopi,-18292978.06
46,2025-09-19,71926.21,expense,Food,go-food,e-wallet,,-39107122.72
5,2025-06-03,269681.97,expense,Entertainment,GAME TOPUP,e-wallet,Pembayaran game topup,17719832.53
19,2025-04-01,49452.48,expense,Food,kopi,e-wallet,Pembayaran kopi,1662950.79
46,2025-07-09,53229.24,expense,Transport,ojek online,debit,Pembayaran ojek online,-41235278.81
1,2025-05-15,116725.3,expense,Transport,ojek online,cash,Pembayaran ojek online,12784258.53
17,2025-01-17,936712.74,expense,BILLS,asuransi,e-wallet,Pembayaran asuransi,-3546501.32
40,2025-03-31,102182.43,expense,Transport,ojek online,debit,Pembayaran ojek online,-6706413.0
8,2025-06-30,354573.51,expense,Entertainment,konser,debit,Pembayaran konser,871522.55
40,2025-03-17,176991.25,expense,Food,go-food,cash,Pembayaran go-food,928610.21
39,2025-11-05,49820.94,expense,transport,tol,cash,Pembayaran tol,-12941530.79
43,2025-02-18,98383.25,expense,Food,warung,cash,Pembayaran warung,6436532.71
36,2025-07-03,6512402.06,income,Salary,freelance,cash,Penerimaan freelance,6688536.11
11,2025-05-01,13547265.07,income,Salary,BONUS,e-wallet,Penerimaan bonus,22329989.47
14,2025-08-23,66355.75,expense,Transport,ojek online,debit,Pembayaran ojek online,4880320.25
6,2025-03-22,15822.14,expense,Transport,tol,DEBIT,Pembayaran tol,-419160.41
18,2025-09-02,8898643.46,income,Salary,gaji pokok,e-wallet,Penerimaan gaji pokok,24776027.72
21,2025-05-07,100902.53,expense,Transport,ojek online,cash,Pembayaran ojek online,13912714.71
46,2025-12-09,132407.14,expense,Food,warung,debit,Pembayaran warung,20354252.87
7,2025-07-02,146134.45,expense,Food,restoran,e-wallet,Pembayaran restoran,-1525074.57
22,2025-01-10,125348.37,expense,Food,restoran,cash,Pembayaran restoran,1098530.71
28,2025-07-05,42456.13,expense,Shopping,skincare,e-wallet,Pembayaran skincare,11695057.31
22,2025-12-25,152544.99,expense,FOOD,restoran,cash,Pembayaran restoran,-2100008.99
11,2025-12-18,17718.56,expense,Others,sedekah,cash,Pembayaran sedekah,29858637.36
43,2025-06-27,15954.65,expense,Others,hadiah,cash,Pembayaran hadiah,-7709720.14
2,2025-10-02,15471.45,expense,Others,hadiah,e-wallet,Pembayaran hadiah,38701978.29
14,2025-04-24,135839.29,expense,Food,minimarket,cash,Pembayaran minimarket,-7261385.36
27,2025-07-09,60763.5,expense,Others,lain-lain,e-wallet,Pembayaran lain-lain,-26637857.44
30,2025-03-13,580233.61,expense,,internet,cash,Pembayaran internet,-5581237.18
34,2025-02-16,31992.04,expense,Others,hadiah,debit,Pembayaran hadiah,492025.86
10,2025-12-22,54522.38,expense,Transport,bensin,e-wallet,Pembayaran bensin,-15152139.77
20,2025-08-20,238719.48,expense,Food,warung,e-wallet,Pembayaran warung,-21313417.33
5,2025-03-21,235661.11,expense,Entertainment,netflix,debit,Pembayaran netflix,-7876132.29
23,2025-12-09,1774626.12,expense,Bills,internet,e-wallet,Pembayaran internet,16767807.97
42,2025-01-13,149781.33,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop,2551039.79
48,2025-02-16,227179.55,expense,Food,kopi,DEBIT,Pembayaran kopi,-1372806.54
34,2025-09-20,98732.24,expense,Entertainment,netflix,e-wallet,Pembayaran netflix,-6897898.31
29,2025-02-10,86918.41,expense,Food,warung,debit,Pembayaran warung,12349438.29
4,2025-03-11,1758395.8,expense,Bills,,debit,Pembayaran air,2794740.08
34,2025-06-18,129862.35,expense,Entertainment,GAME TOPUP,e-wallet,Pembayaran game topup,-9476844.83
17,2025-09-14,221462.3,expense,Food,restoran,cash,Pembayaran restoran,-7808365.9
49,2025-02-03,44320.58,expense,Transport,ojek online,e-wallet,,10136536.07
42,2025-12-13,73463.34,expense,Food,,e-wallet,Pembayaran kopi,-35378893.97
12,2025-05-06,22331.43,expense,others,hadiah,e-wallet,Pembayaran hadiah,-179600.22
38,2025-07-10,43985.58,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,4191609.14
20,2025-08-08,1524786.39,expense,Bills,air,cash,Pembayaran air,-18528647.62
7,2025-11-04,204324.46,expense,,warung,e-wallet,Pembayaran warung,31625445.11
28,2025-08-11,79903.69,expense,Food,restoran,e-wallet,Pembayaran restoran,12244655.38
18,2025-12-15,135433.55,expense,Food,go-food,e-wallet,Pembayaran go-food,38016635.19
44,2025-06-09,178838.38,expense,Transport,ojek online,cash,Pembayaran ojek online,-6156457.11
9,2025-04-23,84634.16,expense,Food,minimarket,cash,Pembayaran minimarket,-5929525.07
35,2025-08-26,43535.69,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,-2157522.32
4,2025-04-23,247040.54,expense,Food,restoran,e-wallet,Pembayaran restoran,-12774190.07
40,2025-07-26,288043.28,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop,-35595583.01
28,2025-11-23,58878.34,expense,Food,restoran,debit,Pembayaran restoran,7793391.6
4,2025-05-29,7592769.4,income,Salary,FREELANCE,cash,Penerimaan freelance,-964945.06
31,2025-02-03,62793.05,expense,transport,ojek online,e-wallet,Pembayaran ojek online,-1470247.44
25,2025-02-02,354880.65,expense,Entertainment,netflix,debit,Pembayaran netflix,7291764.8
3,2025-02-21,509412.24,expense,Shopping,elektronik,debit,Pembayaran elektronik,-447637.69
26,2025-11-29,64995.52,expense,Transport,,cash,Pembayaran parkir,30009315.6
24,2025-10-24,143287.74,expense,Entertainment,netflix,cash,Pembayaran netflix,-21585957.67
24,2025-12-13,362255.45,expense,FOOD,restoran,e-wallet,Pembayaran restoran,-37032904.13
41,2025-07-20,810252.65,expense,Bills,asuransi,cash,Pembayaran asuransi,4211780.3
31,2025-07-06,22091.65,expense,Others,hadiah,debit,Pembayaran hadiah,-14602600.88
46,2025-05-24,366933.75,expense,FOOD,minimarket,cash,Pembayaran minimarket,-20129627.96
16,2025-04-19,194701.58,expense,food,kopi,debit,Pembayaran kopi,19444112.43
3,2025-07-20,85162.22,expense,Food,kopi,e-wallet,Pembayaran kopi,-1803471.37
47,2025-04-28,4661323.14,income,Salary,gaji pokok,e-wallet,Penerimaan gaji pokok,16698463.08
40,2025-06-03,1238623.0,expense,Bills,air,e-wallet,Pembayaran air,-18790291.57
4,2025-05-28,985886.01,expense,Bills,internet,cash,Pembayaran internet,-8557714.45
48,2025-04-04,119810.53,expense,Food,go-food,e-wallet,Pembayaran go-food,-18035434.38
9,2025-08-31,219565.71,expense,Entertainment,konser,cash,Pembayaran konser,-14261249.66
18,2025-11-24,44367.3,expense,Food,restoran,debit,Pembayaran restoran,34247941.68
29,2025-10-11,112553.31,expense,Food,WARUNG,e-wallet,Pembayaran warung,13125349.99
14,2025-02-12,159682.5,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,3622816.82
11,2025-12-15,178340.18,expense,Food,minimarket,e-wallet,Pembayaran minimarket,30516793.71
4,2025-01-13,125360.69,expense,Transport,parkir,cash,Pembayaran parkir,-2418730.65
21,2025-06-14,695996.63,expense,Shopping,elektronik,cash,Pembayaran elektronik,1924873.32
19,2025-09-22,17012.84,expense,,hadiah,debit,Pembayaran hadiah,874085.59
38,2025-07-31,192772.7,expense,Entertainment,netflix,debit,Pembayaran netflix,6102319.55
9,2025-10-25,160629.13,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,-21257491.01
32,2025-02-22,73110.87,expense,Food,kopi,DEBIT,Pembayaran kopi,-10734415.97
6,2025-07-23,38875.83,expense,Food,warung,cash,Pembayaran warung,405630.5
19,2025-10-31,29834.27,expense,Food,kopi,debit,Pembayaran kopi,-3436829.84
33,2025-07-18,65485.55,expense,shopping,pakaian,cash,Pembayaran pakaian,841167.1
48,2025-12-04,134656.52,expense,,minimarket,e-wallet,Pembayaran minimarket,5560681.9
16,2025-12-05,81954.7,expense,Entertainment,netflix,debit,Pembayaran netflix,8853552.43
45,2025-09-19,29274.71,expense,Others,lain-lain,cash,Pembayaran lain-lain,24451952.08
1,2025-09-14,40089.46,expense,Transport,parkir,debit,,44180150.06
17,2025-01-05,217181.62,expense,Transport,ojek online,e-wallet,,-54339.14
45,2025-03-07,356436.82,expense,Shopping,hobi,cash,Pembayaran hobi,14801309.82
30,2025-12-04,480449.91,expense,Bills,internet,e-wallet,Pembayaran internet,-3048298.03
33,2025-12-27,69723.98,expense,TRANSPORT,bensin,cash,Pembayaran bensin,13232246.93
4,2025-03-27,112074.35,expense,Transport,servis,cash,Pembayaran servis,-2544606.95
10,2025-07-07,113134.7,expense,Food,kopi,cash,Pembayaran kopi,4770079.18
5,2025-11-12,10497.5,expense,others,hadiah,cash,Pembayaran hadiah,19862972.75
2,2025-09-13,295489.97,expense,Food,warung,e-wallet,Pembayaran warung,32336826.87
48,2025-05-21,97623.21,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-31014505.22
3,2025-10-29,365946.58,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop,-9168238.49
22,2025-04-30,526248.88,expense,Entertainment,netflix,debit,Pembayaran netflix,-2906290.36
38,2025-10-16,15616.21,expense,Food,kopi,e-wallet,Pembayaran kopi,4464379.22
34,2025-10-30,10396.78,expense,Transport,tol,cash,Pembayaran tol,-10771008.82
43,2025-03-04,119527.69,expense,Entertainment,netflix,cash,Pembayaran netflix,3613732.48
40,2025-07-28,493394.32,expense,Entertainment,netflix,cash,Pembayaran netflix,-36377193.59
16,2025-01-08,196816.39,expense,Bills,pulsa,debit,Pembayaran pulsa,149750.22
34,2025-09-11,49736.77,expense,Transport,,e-wallet,Pembayaran ojek online,-6192746.83
22,2025-11-05,138675.18,expense,Transport,tol,debit,Pembayaran tol,-1579013.61
4,2025-03-18,244931.51,expense,Food,restoran,debit,Pembayaran restoran,1343707.69
26,2025-02-17,22582.09,expense,,go-food,cash,,6382639.06
25,2025-06-30,179388.95,expense,Food,warung,e-wallet,Pembayaran warung,-5938076.52
10,2025-09-20,1047145.85,expense,,air,e-wallet,Pembayaran air,-9435239.71
19,2025-11-26,75973.32,expense,Food,kopi,cash,,-5697988.11
31,2025-11-08,46917.36,expense,Others,sedekah,cash,Pembayaran sedekah,-20936374.55
26,2025-06-13,18594.09,expense,Food,go-food,e-wallet,Pembayaran go-food,11120294.4
29,2025-11-15,19706.98,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,9899895.62
25,2025-10-24,89446.34,expense,Transport,ojek online,cash,Pembayaran ojek online,-20567627.4
48,2025-04-08,657333.53,expense,Shopping,peralatan rumah,debit,Pembayaran peralatan rumah,-19296230.83
11,2025-02-24,81175.36,expense,Food,kopi,e-wallet,Pembayaran kopi,-13581991.62
4,2025-06-27,318201.54,expense,Food,go-food,debit,Pembayaran go-food,-9103636.13
12,2025-12-28,180395.48,expense,Food,warung,e-wallet,Pembayaran warung,11218353.31
41,2025-03-18,24803.31,expense,Transport,tol,cash,Pembayaran tol,22625617.75
49,2025-06-23,55487.53,expense,Food,minimarket,DEBIT,Pembayaran minimarket,31287353.98
1,2025-11-22,59850.0,expense,Transport,bensin,e-wallet,Pembayaran bensin,19740275.51
27,2025-12-14,1212834.69,expense,Shopping,HOBI,e-wallet,Pembayaran hobi,-32805420.56
32,2025-06-26,429503.28,expense,Bills,internet,cash,Pembayaran internet,-33362063.22
43,2025-07-31,7509908.45,income,Salary,gaji pokok,debit,Penerimaan gaji pokok,3417632.4
41,2025-02-18,256117.63,expense,Food,minimarket,debit,Pembayaran minimarket,18495609.45
36,2025-03-09,329954.36,expense,Entertainment,spotify,e-wallet,Pembayaran spotify,-3643915.06
37,2025-01-11,334207.92,expense,food,restoran,cash,Pembayaran restoran,1667439.39
41,2025-11-20,223061.24,expense,Food,go-food,debit,Pembayaran go-food,-8166081.32
26,2025-10-24,33601.79,expense,Transport,tol,cash,Pembayaran tol,24994689.67
16,2025-11-03,102314.84,expense,Entertainment,bioskop,debit,Pembayaran bioskop,13963939.93
17,2025-12-23,359237.14,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop,-20473316.74
7,2025-03-26,215471.39,expense,Transport,servis,e-wallet,Pembayaran servis,-25613026.83
3,2025-03-21,61254.53,expense,Others,lain-lain,cash,Pembayaran lain-lain,209912.98
50,2025-01-16,508162.09,expense,Bills,asuransi,debit,Pembayaran asuransi,235216.11
18,2025-01-18,32182.44,expense,Others,hadiah,cash,Pembayaran hadiah,243188.11
21,2025-04-28,47271.34,expense,,hadiah,e-wallet,Pembayaran hadiah,15381548.61
19,2025-02-20,30818.28,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,-870577.24
26,2025-06-12,34464.62,expense,Food,go-food,debit,Pembayaran go-food,11138888.49
18,2025-07-23,143925.03,expense,Food,warung,debit,Pembayaran warung,16251086.96
27,2025-11-11,99047.9,expense,Food,warung,e-wallet,Pembayaran warung,-33470329.83
25,2025-11-06,38487.57,expense,Food,warung,cash,Pembayaran warung,-15029595.57
18,2025-10-21,121390.0,expense,Food,warung,debit,Pembayaran warung,31784205.52
43,2025-01-30,7810.35,expense,Others,sedekah,e-wallet,Pembayaran sedekah,-1764503.6
15,2025-10-23,293757.84,expense,Entertainment,konser,e-wallet,Pembayaran konser,-18368173.25
35,2025-05-19,63826.73,expense,Food,restoran,cash,Pembayaran restoran,1057215.53
6,2025-04-12,381980.26,expense,Shopping,hobi,debit,Pembayaran hobi,823964.4
7,2025-02-20,835502.97,expense,Bills,air,e-wallet,Pembayaran air,-16087213.0
2,2025-08-12,101192.23,expense,Food,warung,e-wallet,Pembayaran warung,12782248.46
11,2025-03-12,119087.55,expense,Entertainment,game topup,debit,Pembayaran game topup,-21724015.48
2,2025-05-27,293161.44,expense,Entertainment,spotify,debit,Pembayaran spotify,22604772.32
20,2025-10-02,58339.67,expense,Transport,bensin,debit,Pembayaran bensin,-13914102.14
33,2025-02-14,30346.16,expense,Food,kopi,cash,Pembayaran kopi,4581193.02
14,2025-06-07,127404.37,expense,Transport,tol,e-wallet,Pembayaran tol,-4616148.25
40,2025-09-26,207140.87,expense,Food,minimarket,DEBIT,Pembayaran minimarket,-38596443.99
29,2025-05-04,799531.12,expense,Bills,INTERNET,e-wallet,Pembayaran internet,11490245.45
35,2025-07-20,289298.32,expense,Shopping,elektronik,cash,,3250641.69
27,2025-03-19,1355286.43,expense,Bills,pulsa,debit,Pembayaran pulsa,-2258250.36
49,2025-12-12,57930.55,expense,Transport,bensin,cash,Pembayaran bensin,37683272.32
12,2025-09-08,42243.62,expense,Food,restoran,cash,Pembayaran restoran,19207799.66
17,2025-08-19,153074.58,expense,Food,warung,cash,Pembayaran warung,-11879478.71
26,2025-11-05,14747.17,expense,Transport,tol,e-wallet,Pembayaran tol,28007987.48
40,2025-03-11,152661.52,expense,Food,warung,cash,Pembayaran warung,1891411.37
41,2025-12-29,68681.0,expense,Others,sedekah,debit,Pembayaran sedekah,-3827179.48
46,2025-04-11,117367.43,expense,Food,kopi,debit,Pembayaran kopi,-14343553.33
17,2025-01-28,241232.66,expense,Food,restoran,cash,Pembayaran restoran,-8784403.79
7,2025-07-11,245529.31,expense,Food,warung,e-wallet,Pembayaran warung,-3947551.36
28,2025-10-22,22590.09,expense,Transport,bensin,DEBIT,Pembayaran bensin,5491540.16
46,2025-12-06,1226640.19,expense,Shopping,pakaian,e-wallet,,20970283.4
37,2025-02-21,156038.88,expense,Transport,tol,e-wallet,Pembayaran tol,-9096426.18
4,2025-03-10,61601.58,expense,Food,warung,debit,Pembayaran warung,4553135.88
19,2025-07-02,43548.12,expense,Transport,bensin,cash,Pembayaran bensin,2390053.18
16,2025-06-18,28414.52,expense,Transport,bensin,e-wallet,Pembayaran bensin,18823437.22
45,2025-12-11,117279.08,expense,Food,kopi,e-wallet,Pembayaran kopi,24790197.64
7,2025-12-06,84197.29,expense,Transport,parkir,debit,Pembayaran parkir,22180402.37
5,2025-01-16,243529.99,expense,Entertainment,bioskop,cash,,1734242.9
8,2025-02-11,158692.04,expense,Bills,asuransi,debit,Pembayaran asuransi,-3084597.66
44,2025-04-01,72789.95,expense,Food,minimarket,debit,Pembayaran minimarket,-4764093.86
46,2025-05-15,220649.59,expense,Food,restoran,e-wallet,Pembayaran restoran,-17969347.02
3,2025-02-04,207836.08,expense,Food,kopi,debit,Pembayaran kopi,4737125.97
39,2025-02-27,12004.43,expense,Others,lain-lain,debit,Pembayaran lain-lain,-276310.3
28,2025-02-02,5564247.07,income,Salary,freelance,e-wallet,Penerimaan freelance,14913014.46
24,2025-07-23,157224.52,expense,Food,warung,e-wallet,Pembayaran warung,-10085799.56
26,2025-12-05,20563.19,expense,Transport,tol,cash,Pembayaran tol,35745519.15
42,2025-09-24,128320.85,expense,Food,warung,debit,Pembayaran warung,-33048038.05
45,2025-01-07,23458.25,expense,Food,minimarket,debit,Pembayaran minimarket,9617928.88
15,2025-11-05,62062.08,expense,Food,RESTORAN,cash,Pembayaran restoran,-13125674.22
9,2025-11-05,69525.91,expense,food,kopi,e-wallet,Pembayaran kopi,-19363777.22
5,2025-06-01,75460.37,expense,Transport,servis,cash,Pembayaran servis,18049615.59
48,2025-10-31,13290758.76,income,,insentif,e-wallet,Penerimaan insentif,-10117740.86
23,2025-11-06,41489.98,expense,Transport,,e-wallet,Pembayaran bensin,17274946.06
21,2025-07-10,117503.13,expense,Transport,ojek online,cash,Pembayaran ojek online,-5025007.98
3,2025-01-27,223426.7,expense,Food,go-food,e-wallet,Pembayaran go-food,-3699525.52
23,2025-04-05,246182.75,expense,Food,kopi,debit,Pembayaran kopi,-13539804.69
7,2025-05-20,187316.68,expense,Food,go-food,e-wallet,Pembayaran go-food,-7104182.27
35,2025-04-17,13831.16,expense,,biaya admin,debit,Pembayaran biaya admin,945690.59
27,2025-08-03,679038.41,expense,Shopping,elektronik,cash,Pembayaran elektronik,-24624221.68
29,2025-10-16,35075.48,expense,Food,minimarket,cash,Pembayaran minimarket,12941965.1
9,2025-06-05,29030.55,expense,Others,sedekah,e-wallet,Pembayaran sedekah,-7482847.43
33,2025-03-24,45936.88,expense,Food,restoran,cash,Pembayaran restoran,695399.91
50,2025-10-02,260090.76,expense,Entertainment,bioskop,cash,Pembayaran bioskop,-41229668.16
21,2025-11-14,63511.65,expense,Others,sedekah,cash,Pembayaran sedekah,-42051720.12
32,2025-07-17,245622.27,expense,Food,kopi,debit,Pembayaran kopi,-38313104.69
31,2025-07-13,182691.23,expense,Food,kopi,e-wallet,Pembayaran kopi,-15455377.35
21,2025-03-18,634061.91,expense,Shopping,pakaian,debit,Pembayaran pakaian,11858541.16
22,2025-04-05,1915730.04,expense,Bills,asuransi,cash,Pembayaran asuransi,1854537.27
50,2025-06-18,120811.93,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,-39796781.65
28,2025-05-22,22211.04,expense,,bensin,cash,Pembayaran bensin,14934126.35
38,2025-08-26,106474.1,expense,Food,kopi,cash,Pembayaran kopi,9304608.37
26,2025-05-21,163092.12,expense,Shopping,pakaian,DEBIT,Pembayaran pakaian,1925258.78
11,2025-02-09,310494.18,expense,Shopping,,cash,Pembayaran hobi,-10196223.32
14,2025-11-16,133212.53,expense,Food,WARUNG,e-wallet,Pembayaran warung,16442476.71
50,2025-03-16,108634.06,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-6260567.02
9,2025-09-27,244223.79,expense,Shopping,skincare,e-wallet,Pembayaran skincare,-16312427.04
